ID	NumLayers	Depth	CanalizationStructure	CpuTime
135	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},1)	.0029494
136	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0030079
137	3	4	({({x2 => 1},0), ({x4 => 1},1), ({x1 => 0, x3 => 0},0)},1)	.0069437
138	2	4	({({x2 => 1, x4 => 1},1), ({x1 => 0, x3 => 1},0)},1)	.0047185
139	3	4	({({x4 => 1},1), ({x1 => 1},0), ({x2 => 1, x3 => 1},1)},0)	.0073571
140	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},0)	.003016
141	2	4	({({x1 => 0, x4 => 1},0), ({x2 => 1, x3 => 1},1)},0)	.0047098
142	3	4	({({x2 => 0},0), ({x1 => 1},1), ({x3 => 1, x4 => 1},0)},1)	.007491
143	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},1)	.0029866
144	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},1)	.0028982
145	2	4	({({x3 => 1, x4 => 1},0), ({x1 => 1, x2 => 0},1)},0)	.0047753
146	3	4	({({x1 => 1},1), ({x4 => 1},0), ({x2 => 1, x3 => 0},1)},0)	.0076386
147	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},1)	.0028617
148	2	4	({({x1 => 0, x4 => 0},0), ({x2 => 1, x3 => 1},1)},0)	.0046391
149	2	4	({({x2 => 1, x3 => 1},1), ({x1 => 0, x4 => 1},0)},1)	.0049968
150	2	4	({({x2 => 1},0), ({x1 => 1, x3 => 1, x4 => 1},1)},0)	.005201
151	2	4	({({x2 => 1},0), ({x1 => 1, x3 => 1, x4 => 1},1)},0)	.0052464
152	2	4	({({x2 => 1},0), ({x1 => 1, x3 => 1, x4 => 1},1)},0)	.0054256
153	2	4	({({x2 => 1},0), ({x1 => 1, x3 => 1, x4 => 1},1)},0)	.0051177
154	1	4	({({x1 => 1, x2 => 0, x3 => 1, x4 => 1},0)},1)	.0028091
155	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},0)	.0029259
156	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 0},0)},1)	.002829
157	2	4	({({x1 => 1, x3 => 1},0), ({x2 => 1, x4 => 1},1)},0)	.0054587
158	2	4	({({x2 => 1, x3 => 1},0), ({x1 => 1, x4 => 1},1)},0)	.0044932
159	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},1)	.0027894
160	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},0)	.0028525
161	2	4	({({x3 => 1},0), ({x1 => 1, x2 => 1, x4 => 1},1)},0)	.0053462
162	0	0	({},x1*x2*x3*x4+x1*x2*x3+x2*x3*x4+x1*x4+x1+x4)	.0022451
163	2	4	({({x2 => 1, x4 => 1},1), ({x1 => 0, x3 => 0},0)},1)	.004433
164	0	0	({},x2*x3*x4+x1*x2+x2*x3+x3*x4+x2+x3)	.002249
165	2	4	({({x2 => 1, x4 => 0},0), ({x1 => 0, x3 => 0},1)},0)	.0056099
166	1	3	({({x1 => 1, x2 => 1, x4 => 1},1)},0)	.0025762
167	2	4	({({x1 => 1},0), ({x2 => 1, x3 => 1, x4 => 1},1)},0)	.0052258
168	2	4	({({x2 => 0},0), ({x1 => 1, x3 => 1, x4 => 1},1)},0)	.005659
169	2	4	({({x3 => 0, x4 => 0},0), ({x1 => 0, x2 => 0},1)},0)	.0052162
170	0	0	({},x1*x3*x4+x1*x3+x2*x3+x1*x4+x3*x4+x1+x3+x4)	.0022769
171	2	4	({({x4 => 0},0), ({x1 => 0, x2 => 0, x3 => 1},1)},0)	.0049727
172	0	0	({},x1*x2*x4+x1*x2+x2*x3+x1*x4+x2*x4+x1+x2+x4)	.0025226
173	0	0	({},x1*x2*x4+x1*x2+x2*x3+x1*x4+x2*x4+x1+x2+x4)	.0022854
174	0	0	({},x1*x3*x4+x1*x2+x3*x4+x1)	.0022201
175	0	0	({},x1*x2*x4+x1*x2+x2*x3+x1*x4+x2*x4+x1+x2+x4)	.0022981
176	2	4	({({x2 => 1, x4 => 1},1), ({x1 => 0, x3 => 0},0)},1)	.004443
177	1	1	({({x2 => 0},0)},x1*x3+x3*x4+x3+x4)	.0047801
178	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0027068
179	1	4	({({x1 => 1, x2 => 1, x3 => 0, x4 => 0},0)},1)	.0027483
180	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},0)	.0029628
181	0	0	({},x1*x3*x4+x2*x3*x4+x1*x3+x1*x4+x3*x4+x1)	.0022276
182	0	0	({},x1*x3*x4+x2*x3+x1*x4+x3)	.0022106
183	2	4	({({x1 => 1},1), ({x2 => 1, x3 => 0, x4 => 0},0)},1)	.0055561
184	2	4	({({x1 => 1, x2 => 1},0), ({x3 => 1, x4 => 1},1)},0)	.0044527
185	2	4	({({x1 => 0, x2 => 1},0), ({x3 => 1, x4 => 1},1)},0)	.0045867
186	2	4	({({x3 => 1},1), ({x1 => 1, x2 => 1, x4 => 0},0)},1)	.0053684
187	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0027435
188	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},0)	.0028497
189	3	4	({({x2 => 1},1), ({x1 => 0},0), ({x3 => 1, x4 => 1},1)},0)	.0067425
190	2	4	({({x4 => 0},0), ({x1 => 1, x2 => 1, x3 => 1},1)},0)	.0056485
191	2	4	({({x2 => 0},0), ({x1 => 1, x3 => 1, x4 => 1},1)},0)	.005162
192	2	4	({({x2 => 0},0), ({x1 => 1, x3 => 1, x4 => 1},1)},0)	.0053527
193	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0028956
194	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0027056
195	1	4	({({x1 => 1, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0029418
196	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0027321
197	3	4	({({x2 => 1},1), ({x1 => 0},0), ({x3 => 1, x4 => 1},1)},0)	.0067975
198	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},0)	.0028207
199	2	4	({({x1 => 0},0), ({x2 => 1, x3 => 1, x4 => 1},1)},0)	.0050272
200	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0028674
201	1	4	({({x1 => 0, x2 => 1, x3 => 0, x4 => 0},0)},1)	.0027346
202	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0028256
203	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0027027
204	3	4	({({x2 => 1},0), ({x1 => 0},1), ({x3 => 1, x4 => 1},0)},1)	.0065963
205	3	4	({({x4 => 1},1), ({x3 => 1},0), ({x1 => 1, x2 => 1},1)},0)	.0070058
206	0	0	({},x1*x2*x3*x4+x1*x2*x3+x1*x2*x4+x1*x3*x4+x2*x3*x4+x1*x3+x2*x3+x1*x4+x2*x4)	.0022657
207	2	4	({({x3 => 1, x4 => 0},0), ({x1 => 1, x2 => 1},1)},0)	.0044763
208	3	4	({({x3 => 0},0), ({x4 => 1},1), ({x1 => 1, x2 => 1},0)},1)	.0067674
209	0	0	({},x1*x2+x3*x4+x1+x3+x4+1)	.0024295
210	2	4	({({x3 => 0, x4 => 0},0), ({x1 => 1, x2 => 1},1)},0)	.0044366
211	2	4	({({x3 => 0},0), ({x1 => 1, x2 => 1, x4 => 1},1)},0)	.0051125
212	1	4	({({x1 => 1, x2 => 0, x3 => 1, x4 => 1},0)},1)	.0029132
213	2	4	({({x1 => 0, x4 => 0},0), ({x2 => 1, x3 => 1},1)},0)	.0044602
214	0	0	({},x1*x2*x3*x4+x1*x2+x3*x4)	.0022563
215	3	4	({({x2 => 1},0), ({x4 => 1},1), ({x1 => 0, x3 => 0},0)},1)	.006761
216	2	4	({({x2 => 1},0), ({x1 => 1, x3 => 1, x4 => 1},1)},0)	.0052927
217	3	4	({({x1 => 1},0), ({x4 => 1},1), ({x2 => 0, x3 => 0},0)},1)	.0067056
218	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 0},0)},1)	.0028769
219	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 0},0)},1)	.0028385
220	1	4	({({x1 => 1, x2 => 1, x3 => 0, x4 => 1},0)},1)	.0030126
221	2	4	({({x2 => 0, x3 => 1},0), ({x1 => 1, x4 => 1},1)},0)	.0044799
222	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 0},0)},1)	.0027726
223	2	4	({({x1 => 1, x4 => 1},0), ({x2 => 1, x3 => 1},1)},0)	.0045725
224	2	4	({({x2 => 1, x3 => 1},0), ({x1 => 1, x4 => 1},1)},0)	.0049866
225	2	4	({({x1 => 0, x4 => 1},0), ({x2 => 1, x3 => 1},1)},0)	.0043765
226	3	4	({({x1 => 1},0), ({x3 => 1},1), ({x2 => 1, x4 => 0},0)},1)	.0068218
227	3	4	({({x1 => 1},0), ({x2 => 1},1), ({x3 => 0, x4 => 1},0)},1)	.0078265
228	0	0	({},x1*x2*x3*x4+x1*x2*x3+x1*x2*x4+x3*x4+x3+x4)	.0022504
229	2	4	({({x1 => 1, x3 => 1},1), ({x2 => 0, x4 => 0},0)},1)	.0045202
230	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},1)	.0028693
231	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0028972
232	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},0)	.0028259
233	2	4	({({x1 => 0},0), ({x2 => 0, x3 => 1, x4 => 0},1)},0)	.004836
234	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 1, x2 => 0},0)},1)	.0044452
235	3	4	({({x1 => 1},1), ({x4 => 0},0), ({x2 => 1, x3 => 1},1)},0)	.0066722
236	3	4	({({x4 => 0},0), ({x2 => 1},1), ({x1 => 0, x3 => 0},0)},1)	.0064553
237	2	4	({({x1 => 1},0), ({x2 => 1, x3 => 1, x4 => 1},1)},0)	.0050588
238	2	4	({({x1 => 0},0), ({x2 => 1, x3 => 1, x4 => 1},1)},0)	.0049527
239	2	4	({({x1 => 0, x4 => 1},0), ({x2 => 0, x3 => 0},1)},0)	.0044147
240	2	4	({({x4 => 1},0), ({x1 => 1, x2 => 1, x3 => 1},1)},0)	.0049688
